Date,Hour,Season,Temperature(°C),Humidity(%),Dew Point(°C),Solar Radiation(MJ/m2),Residents,AC Usage(hours),Heater Usage(hours),Holiday,Functioning Day,Electricity Usage(kWh)
2022-02-24,19,Winter,26.6,52.9,24.3,5.98,5,3.9,2.9,Holiday,No,45.9
2022-02-24,20,Summer,30.4,58.3,28.9,5.61,5,1.0,2.2,No Holiday,Yes,45.6
2022-02-24,21,Winter,21.6,56.1,19.6,4.75,4,3.6,0.9,No Holiday,Yes,44.1
2022-02-24,22,Summer,19.2,58.7,17.1,4.14,5,8.2,2.0,No Holiday,Yes,49.0
2022-02-24,23,Autumn,31.1,56.0,29.4,5.19,1,4.4,1.5,No Holiday,Yes,45.0
2022-02-25,0,Winter,28.9,50.3,27.2,3.69,5,4.0,1.9,Holiday,No,46.9
2022-02-25,1,Autumn,22.5,55.1,20.4,3.91,1,5.1,1.1,No Holiday,Yes,40.8
2022-02-25,2,Spring,22.7,63.6,21.2,4.02,2,7.0,2.2,No Holiday,Yes,54.6
2022-02-25,3,Summer,32.6,58.8,30.5,4.33,3,4.8,2.3,No Holiday,Yes,54.2
2022-02-25,4,Spring,21.1,58.4,19.5,3.53,4,6.2,2.7,Holiday,No,47.4
2022-02-25,5,Spring,35.2,55.4,32.7,4.53,1,4.6,2.3,No Holiday,Yes,55.6
2022-02-25,6,Spring,22.5,57.1,19.3,4.23,2,6.2,3.6,No Holiday,Yes,48.6
2022-02-25,7,Spring,30.2,61.4,28.6,5.43,3,5.4,4.2,No Holiday,Yes,58.0
2022-02-25,8,Summer,25.4,56.6,23.1,5.09,3,4.2,1.6,No Holiday,Yes,42.2
2022-02-25,9,Spring,30.0,56.9,28.4,5.21,3,5.5,3.0,No Holiday,Yes,55.2
2022-02-25,10,Summer,24.3,62.3,21.8,3.95,1,3.9,4.1,Holiday,No,51.3
2022-02-25,11,Summer,26.2,54.0,24.8,3.65,2,2.2,3.0,No Holiday,Yes,40.2
2022-02-25,12,Autumn,27.2,63.1,25.0,3.84,5,5.0,2.7,No Holiday,Yes,49.9
2022-02-25,13,Winter,22.0,52.3,20.4,3.56,2,2.4,0.2,Holiday,No,36.6
2022-02-25,14,Winter,30.7,62.3,28.8,4.63,2,6.2,1.4,No Holiday,Yes,49.0
2022-02-25,15,Summer,24.4,56.2,22.9,4.36,2,4.9,1.6,No Holiday,Yes,40.5
2022-02-25,16,Autumn,25.9,56.3,23.4,4.08,1,7.8,3.4,Holiday,No,51.5
2022-02-25,17,Summer,22.0,50.8,20.4,4.37,1,4.3,1.3,No Holiday,Yes,40.6
2022-02-25,18,Summer,14.2,58.9,11.9,3.3,1,5.0,1.9,No Holiday,Yes,38.3
2022-02-25,19,Summer,26.0,53.0,24.2,4.61,2,2.1,2.8,No Holiday,Yes,40.8
2022-02-25,20,Autumn,39.1,50.9,37.1,6.48,1,2.8,1.2,No Holiday,Yes,57.0
2022-02-25,21,Winter,30.9,55.2,28.8,4.5,3,1.6,2.3,No Holiday,Yes,47.3
2022-02-25,22,Autumn,26.9,60.8,25.3,4.9,1,7.2,2.1,Holiday,No,53.5
2022-02-25,23,Spring,25.7,58.1,23.6,4.56,4,4.1,2.9,No Holiday,Yes,44.6
2022-02-26,0,Autumn,27.1,58.1,24.3,4.54,1,7.7,2.7,No Holiday,Yes,54.1
2022-02-26,1,Autumn,29.7,51.7,28.1,5.42,1,0.0,2.6,No Holiday,Yes,43.6
2022-02-26,2,Autumn,21.1,55.1,18.5,4.55,1,8.1,2.2,Holiday,No,51.9
2022-02-26,3,Autumn,32.6,62.4,29.8,4.78,1,4.9,0.3,No Holiday,Yes,52.1
2022-02-26,4,Winter,30.6,52.9,29.0,4.97,4,5.7,2.1,No Holiday,Yes,50.8
2022-02-26,5,Spring,30.6,62.4,29.3,5.2,5,2.9,2.1,No Holiday,Yes,44.9
2022-02-26,6,Winter,29.2,55.3,27.0,4.78,1,6.1,2.8,No Holiday,Yes,48.1
2022-02-26,7,Winter,27.1,56.9,25.4,5.0,3,4.3,1.6,No Holiday,Yes,47.0
2022-02-26,8,Autumn,30.4,60.2,27.4,5.18,4,2.6,2.0,Holiday,No,41.0
2022-02-26,9,Summer,30.0,61.1,27.9,5.91,5,2.6,2.1,No Holiday,Yes,45.3
2022-02-26,10,Summer,25.2,57.0,23.6,3.76,1,2.5,1.3,No Holiday,Yes,38.8
2022-02-26,11,Winter,24.1,56.2,22.7,4.35,5,5.8,0.8,No Holiday,Yes,45.6
2022-02-26,12,Winter,27.5,56.5,25.0,4.3,3,3.7,2.4,No Holiday,Yes,49.4
2022-02-26,13,Autumn,34.7,55.9,33.0,5.78,4,1.7,3.0,No Holiday,Yes,52.6
2022-02-26,14,Winter,20.8,62.3,18.8,3.27,4,5.7,1.4,No Holiday,Yes,45.4
2022-02-26,15,Autumn,19.7,59.1,17.2,4.14,5,0.7,1.8,Holiday,No,30.4
2022-02-26,16,Summer,27.8,59.1,26.1,4.47,1,7.7,2.8,No Holiday,Yes,54.7
2022-02-26,17,Summer,27.3,63.4,25.3,4.36,2,9.0,2.9,No Holiday,Yes,54.7
2022-02-26,18,Spring,27.9,58.2,25.9,4.06,4,2.4,2.2,Holiday,No,41.3
2022-02-26,19,Summer,28.2,57.8,25.9,4.59,2,7.1,2.4,Holiday,No,54.7
2022-02-26,20,Winter,25.9,51.2,23.6,5.13,4,5.7,2.5,Holiday,No,45.5
2022-02-26,21,Summer,34.4,44.1,32.6,5.43,1,4.0,2.7,No Holiday,Yes,50.5
2022-02-26,22,Autumn,19.0,60.9,17.0,4.21,1,4.1,0.9,No Holiday,Yes,34.6
2022-02-26,23,Summer,22.9,57.8,21.0,5.12,4,6.3,3.9,Holiday,No,51.6
2022-02-27,0,Spring,26.5,55.0,25.2,4.78,5,4.9,2.3,Holiday,No,46.1
2022-02-27,1,Summer,18.8,60.3,16.7,3.6,1,0.0,2.7,No Holiday,Yes,25.5
2022-02-27,2,Autumn,26.1,56.9,23.2,4.85,1,9.1,1.2,No Holiday,Yes,58.8
2022-02-27,3,Autumn,35.3,58.9,33.7,5.26,3,5.9,1.8,Holiday,No,58.7
2022-02-27,4,Winter,27.1,57.2,25.5,4.46,1,4.9,2.4,No Holiday,Yes,41.9
2022-02-27,5,Summer,28.2,53.6,26.6,4.06,3,3.6,0.2,No Holiday,Yes,44.8
2022-02-27,6,Autumn,20.7,62.8,18.3,4.53,1,4.6,1.1,No Holiday,Yes,45.2
2022-02-27,7,Spring,23.9,57.0,21.7,4.2,1,7.5,1.3,No Holiday,Yes,48.4
2022-02-27,8,Winter,25.1,59.6,23.2,4.6,5,5.5,0.7,No Holiday,Yes,45.7
2022-02-27,9,Spring,25.4,55.5,23.9,4.02,5,5.8,2.1,Holiday,No,46.8
2022-02-27,10,Summer,33.4,52.4,31.4,5.56,1,2.5,1.9,No Holiday,Yes,48.8
2022-02-27,11,Summer,29.8,56.4,28.6,4.6,4,4.3,3.4,No Holiday,Yes,53.5
2022-02-27,12,Summer,21.4,58.6,19.4,4.07,4,5.1,0.9,No Holiday,Yes,38.0
2022-02-27,13,Winter,28.2,58.4,25.8,5.26,1,6.4,2.2,No Holiday,Yes,49.5
2022-02-27,14,Autumn,29.5,55.1,28.1,5.34,4,4.2,1.1,No Holiday,Yes,46.7
2022-02-27,15,Winter,32.7,47.8,31.5,5.26,1,6.9,0.3,Holiday,No,53.6
2022-02-27,16,Spring,34.9,52.8,32.1,4.61,5,2.7,2.6,No Holiday,Yes,51.1
2022-02-27,17,Winter,21.9,61.6,20.2,5.69,2,5.1,2.7,No Holiday,Yes,44.3
2022-02-27,18,Spring,22.9,56.9,20.4,5.17,3,4.8,2.6,No Holiday,Yes,42.0
2022-02-27,19,Winter,20.7,57.8,18.8,4.43,4,2.0,0.7,No Holiday,Yes,37.4
2022-02-27,20,Autumn,25.8,61.2,23.9,4.21,4,4.9,2.1,No Holiday,Yes,43.0
2022-02-27,21,Spring,29.3,53.4,27.1,4.88,5,3.8,2.6,No Holiday,Yes,46.2
2022-02-27,22,Summer,31.9,49.2,30.4,4.92,4,7.8,3.0,No Holiday,Yes,58.1
2022-02-27,23,Summer,26.6,56.4,24.6,5.29,1,4.2,2.6,No Holiday,Yes,47.9
2022-02-28,0,Winter,25.4,55.4,23.6,4.67,1,5.7,3.0,No Holiday,Yes,48.1
2022-02-28,1,Summer,27.8,52.8,26.4,4.38,2,2.5,3.1,No Holiday,Yes,46.8
2022-02-28,2,Spring,22.8,57.5,20.7,4.05,2,5.5,2.1,No Holiday,Yes,49.0
2022-02-28,3,Summer,37.4,55.7,35.6,6.31,2,4.2,2.5,No Holiday,Yes,53.0
2022-02-28,4,Autumn,19.0,59.3,17.0,4.7,1,3.4,3.0,No Holiday,Yes,40.7
2022-02-28,5,Autumn,27.9,57.9,26.5,5.56,2,10.0,2.4,No Holiday,Yes,59.6
2022-02-28,6,Winter,37.1,61.1,34.3,6.09,2,4.3,3.2,No Holiday,Yes,55.1
2022-02-28,7,Spring,27.0,55.5,24.6,4.58,1,4.6,2.9,No Holiday,Yes,42.1
2022-02-28,8,Autumn,26.0,58.3,23.6,2.98,5,6.8,1.4,Holiday,No,50.5
2022-02-28,9,Autumn,25.2,55.4,23.4,4.67,4,3.5,0.7,No Holiday,Yes,42.3
2022-02-28,10,Spring,26.1,53.8,25.0,4.61,3,5.8,2.0,No Holiday,Yes,51.5
2022-02-28,11,Summer,33.9,52.5,30.9,5.46,1,6.0,0.8,No Holiday,Yes,52.0
2022-02-28,12,Summer,15.9,58.3,14.0,3.62,1,5.5,2.1,No Holiday,Yes,37.8
2022-02-28,13,Winter,34.7,56.0,33.0,4.8,3,9.6,2.0,No Holiday,Yes,60.0
2022-02-28,14,Summer,19.9,68.4,17.7,4.27,3,3.4,3.3,No Holiday,Yes,32.1
2022-02-28,15,Spring,25.7,54.4,23.1,4.88,2,8.1,2.5,No Holiday,Yes,51.9
2022-02-28,16,Autumn,24.9,55.9,22.9,4.83,3,5.9,3.0,No Holiday,Yes,57.3
2022-02-28,17,Summer,29.9,55.8,27.3,5.47,4,6.8,1.5,No Holiday,Yes,56.5
2022-02-28,18,Winter,19.0,60.9,16.5,4.2,4,5.7,3.5,No Holiday,Yes,41.9
2022-02-28,19,Summer,29.3,57.3,27.8,4.73,4,8.8,2.9,No Holiday,Yes,56.6
2022-02-28,20,Spring,37.1,59.0,35.5,5.68,4,4.4,2.4,Holiday,No,53.4
2022-02-28,21,Winter,20.2,49.2,17.7,4.06,4,6.0,0.2,No Holiday,Yes,45.1
2022-02-28,22,Summer,27.9,47.1,27.3,4.85,2,7.6,3.2,No Holiday,Yes,61.4
2022-02-28,23,Winter,23.7,55.9,21.8,4.87,1,3.9,3.8,No Holiday,Yes,45.4
2022-03-01,0,Spring,29.1,60.7,27.8,5.23,3,7.0,2.0,No Holiday,Yes,54.1
2022-03-01,1,Autumn,27.1,50.6,25.3,5.75,1,5.0,2.0,No Holiday,Yes,48.7
2022-03-01,2,Spring,23.8,45.8,21.9,5.48,3,2.5,1.5,No Holiday,Yes,38.6
2022-03-01,3,Spring,29.4,58.5,27.6,4.98,2,2.1,0.4,No Holiday,Yes,42.1
2022-03-01,4,Spring,36.0,55.2,34.3,3.68,2,4.8,1.4,No Holiday,Yes,53.5
2022-03-01,5,Spring,26.0,52.8,24.6,5.22,5,7.0,3.7,Holiday,No,54.4
2022-03-01,6,Autumn,30.6,51.9,27.5,4.79,5,0.8,3.1,No Holiday,Yes,37.4
2022-03-01,7,Autumn,20.5,55.0,17.6,3.65,2,5.4,1.2,No Holiday,Yes,40.4
2022-03-01,8,Winter,22.2,58.8,20.8,4.02,2,6.8,1.4,No Holiday,Yes,42.9
2022-03-01,9,Summer,29.4,53.7,26.6,4.71,3,2.4,4.1,No Holiday,Yes,49.3
2022-03-01,10,Autumn,34.4,56.7,32.6,5.75,2,3.7,1.0,No Holiday,Yes,46.9
2022-03-01,11,Autumn,28.8,44.9,26.7,4.1,1,6.1,1.3,No Holiday,Yes,44.8
2022-03-01,12,Summer,25.4,53.9,23.5,4.0,3,6.7,1.6,Holiday,No,43.4
2022-03-01,13,Autumn,27.0,52.4,25.3,4.87,2,8.2,0.6,No Holiday,Yes,52.9
2022-03-01,14,Spring,20.7,57.8,18.3,4.39,3,3.8,1.5,No Holiday,Yes,36.5
2022-03-01,15,Spring,30.0,53.8,28.0,5.32,3,3.4,1.5,Holiday,No,45.2
2022-03-01,16,Summer,31.4,58.8,29.6,4.75,4,8.3,1.1,No Holiday,Yes,61.1
2022-03-01,17,Winter,24.7,50.1,23.4,3.98,5,3.5,3.3,Holiday,No,45.4
2022-03-01,18,Winter,24.6,57.8,23.1,4.21,3,6.0,0.8,No Holiday,Yes,44.4
2022-03-01,19,Summer,28.3,58.7,27.2,4.95,3,9.4,1.9,Holiday,No,53.6
2022-03-01,20,Summer,24.8,65.0,22.8,5.22,4,6.5,1.1,No Holiday,Yes,49.1
2022-03-01,21,Spring,26.7,55.1,25.3,3.64,2,6.6,1.8,No Holiday,Yes,49.5
2022-03-01,22,Winter,37.5,55.0,35.6,5.64,3,7.6,1.1,No Holiday,Yes,61.2
2022-03-01,23,Autumn,25.8,50.1,23.1,3.91,4,6.0,2.1,No Holiday,Yes,41.2
2022-03-02,0,Spring,25.2,47.9,22.6,3.69,1,6.6,2.3,No Holiday,Yes,52.6
2022-03-02,1,Summer,23.8,61.3,21.8,4.86,4,4.3,3.4,No Holiday,Yes,40.7
2022-03-02,2,Winter,30.7,55.8,28.8,5.34,5,7.3,1.4,No Holiday,Yes,52.7
2022-03-02,3,Autumn,26.1,61.9,23.2,4.83,5,5.8,3.6,No Holiday,Yes,55.2
2022-03-02,4,Autumn,23.8,52.4,21.5,4.84,2,2.0,1.2,No Holiday,Yes,30.8
2022-03-02,5,Spring,33.6,57.0,31.8,5.12,2,5.5,1.8,No Holiday,Yes,53.1
2022-03-02,6,Winter,34.1,62.2,32.8,5.19,5,0.7,3.8,No Holiday,Yes,46.5
2022-03-02,7,Winter,24.0,59.5,21.8,5.49,5,6.4,4.9,No Holiday,Yes,52.3
2022-03-02,8,Summer,17.7,60.8,15.3,3.64,3,4.5,3.7,No Holiday,Yes,42.8
2022-03-02,9,Winter,32.0,55.4,30.4,5.57,5,8.8,1.8,Holiday,No,58.7
2022-03-02,10,Winter,23.6,51.6,21.4,4.36,2,6.0,2.5,No Holiday,Yes,43.2
2022-03-02,11,Spring,31.0,61.1,29.1,4.17,5,6.8,2.7,Holiday,No,55.8
2022-03-02,12,Winter,17.1,57.4,15.2,2.69,2,2.9,2.3,No Holiday,Yes,35.9
2022-03-02,13,Autumn,31.5,57.6,30.7,4.86,1,6.4,1.0,No Holiday,Yes,52.1
2022-03-02,14,Spring,20.9,52.5,19.1,4.62,5,3.7,2.2,No Holiday,Yes,46.4
2022-03-02,15,Spring,30.7,51.1,28.2,5.46,2,7.2,1.5,Holiday,No,57.7
2022-03-02,16,Summer,27.1,62.6,25.4,5.16,4,2.8,1.0,Holiday,No,47.3
2022-03-02,17,Winter,22.2,56.9,20.2,3.73,3,5.2,1.7,Holiday,No,44.6
2022-03-02,18,Summer,25.0,63.3,23.3,5.3,2,2.7,2.3,No Holiday,Yes,47.3
2022-03-02,19,Autumn,30.4,55.6,28.3,4.56,5,5.3,3.0,No Holiday,Yes,49.6
2022-03-02,20,Spring,27.5,49.4,25.6,4.86,5,9.0,1.7,No Holiday,Yes,54.1
2022-03-02,21,Spring,29.9,59.6,28.4,4.99,1,6.4,1.9,No Holiday,Yes,50.9
2022-03-02,22,Spring,36.9,51.6,34.2,5.6,4,4.9,2.8,No Holiday,Yes,54.7
2022-03-02,23,Autumn,19.2,62.0,16.7,4.59,2,0.1,2.1,No Holiday,Yes,31.8
2022-03-03,0,Autumn,35.1,54.6,33.4,5.16,4,3.9,2.4,Holiday,No,52.8
2022-03-03,1,Summer,27.5,50.6,25.3,4.08,1,5.9,2.1,Holiday,No,50.9
2022-03-03,2,Summer,22.5,58.9,20.2,4.26,3,4.0,2.2,No Holiday,Yes,47.4
2022-03-03,3,Summer,20.3,67.7,18.0,3.83,4,7.9,0.9,No Holiday,Yes,42.2
2022-03-03,4,Winter,26.1,59.2,24.9,6.29,1,5.1,2.1,No Holiday,Yes,43.7
2022-03-03,5,Spring,31.6,55.3,29.1,5.5,2,7.2,3.4,No Holiday,Yes,50.2
2022-03-03,6,Spring,26.4,61.4,24.6,4.43,3,5.4,2.2,No Holiday,Yes,45.7
2022-03-03,7,Summer,34.6,55.5,32.7,4.93,5,4.4,1.2,No Holiday,Yes,49.7
2022-03-03,8,Spring,19.7,59.9,16.4,3.03,1,4.1,3.5,Holiday,No,40.0
2022-03-03,9,Summer,26.9,52.6,24.8,4.18,5,3.0,2.7,No Holiday,Yes,40.8
2022-03-03,10,Winter,20.7,59.7,18.9,4.13,3,7.2,2.8,No Holiday,Yes,48.4
2022-03-03,11,Winter,28.8,60.5,27.9,5.6,1,4.1,2.7,Holiday,No,47.3
2022-03-03,12,Autumn,31.4,52.2,28.7,5.7,1,6.0,0.9,No Holiday,Yes,48.5
2022-03-03,13,Winter,24.9,63.2,23.6,4.6,3,3.9,2.6,No Holiday,Yes,45.4
2022-03-03,14,Summer,14.0,60.4,12.5,3.24,2,2.8,3.4,No Holiday,Yes,33.2
2022-03-03,15,Winter,28.0,53.1,26.2,4.93,1,6.1,1.5,No Holiday,Yes,53.0
2022-03-03,16,Autumn,29.2,60.2,26.5,4.66,3,3.5,0.1,No Holiday,Yes,43.0
2022-03-03,17,Spring,29.0,55.1,26.6,5.76,4,4.2,2.4,No Holiday,Yes,46.9
2022-03-03,18,Summer,33.2,58.1,31.3,5.22,5,2.5,2.0,No Holiday,Yes,48.3
2022-03-03,19,Spring,21.6,57.3,19.5,4.12,1,4.0,0.5,No Holiday,Yes,32.9
2022-03-03,20,Autumn,30.4,55.6,28.7,3.93,4,5.0,2.6,No Holiday,Yes,54.7
2022-03-03,21,Autumn,33.0,57.1,30.9,5.2,1,4.4,2.5,No Holiday,Yes,54.2
2022-03-03,22,Autumn,18.1,60.7,16.1,4.23,2,6.6,0.5,Holiday,No,39.2
2022-03-03,23,Spring,28.6,48.4,26.1,4.33,3,5.3,3.9,No Holiday,Yes,48.3
2022-03-04,0,Spring,24.5,53.2,22.0,4.07,1,10.0,2.8,No Holiday,Yes,53.3
2022-03-04,1,Spring,26.6,60.7,24.3,5.06,3,5.8,0.1,No Holiday,Yes,41.9
2022-03-04,2,Spring,28.7,55.8,26.9,4.14,1,1.5,2.8,No Holiday,Yes,38.0
2022-03-04,3,Autumn,24.6,55.5,22.2,4.99,2,4.6,2.8,No Holiday,Yes,41.4
2022-03-04,4,Autumn,23.6,52.5,21.7,4.1,2,4.7,3.4,No Holiday,Yes,38.2
2022-03-04,5,Summer,27.2,52.5,25.7,4.52,4,3.8,1.4,No Holiday,Yes,42.9
2022-03-04,6,Summer,21.6,50.4,19.8,3.59,2,5.1,2.8,No Holiday,Yes,43.9
2022-03-04,7,Spring,21.6,58.1,19.5,4.35,3,3.7,1.8,No Holiday,Yes,44.1
2022-03-04,8,Winter,30.4,53.5,27.9,6.27,2,5.7,1.4,No Holiday,Yes,53.4
2022-03-04,9,Winter,21.3,54.8,19.3,4.52,1,1.2,1.1,Holiday,No,31.6
2022-03-04,10,Autumn,30.3,55.6,28.9,4.6,2,7.3,0.1,No Holiday,Yes,51.0
2022-03-04,11,Autumn,29.3,57.7,27.3,5.5,3,1.8,2.5,No Holiday,Yes,47.1
2022-03-04,12,Autumn,18.4,67.9,16.3,3.68,1,4.5,1.7,No Holiday,Yes,38.3
2022-03-04,13,Summer,23.6,51.9,21.5,5.05,4,3.5,0.0,No Holiday,Yes,39.1
2022-03-04,14,Summer,33.0,59.7,30.5,5.7,4,5.6,2.1,No Holiday,Yes,51.9
2022-03-04,15,Autumn,22.1,62.3,19.6,2.74,4,4.6,3.2,No Holiday,Yes,44.9
2022-03-04,16,Autumn,24.7,54.5,23.0,3.97,1,5.5,0.7,No Holiday,Yes,44.8
2022-03-04,17,Autumn,29.3,57.0,27.6,5.4,4,7.2,1.3,No Holiday,Yes,51.6
2022-03-04,18,Winter,30.9,53.9,29.4,5.17,2,6.5,2.4,No Holiday,Yes,57.4
2022-03-04,19,Summer,25.7,58.0,23.4,4.06,1,5.1,0.0,No Holiday,Yes,41.0
2022-03-04,20,Winter,24.0,63.8,21.3,4.08,1,5.9,1.5,No Holiday,Yes,46.8
2022-03-04,21,Winter,34.1,57.2,32.3,4.46,1,8.9,2.3,No Holiday,Yes,66.9
2022-03-04,22,Autumn,35.7,56.3,33.8,5.53,5,6.6,1.4,No Holiday,Yes,57.7
2022-03-04,23,Autumn,31.9,53.7,29.2,6.29,3,4.4,0.7,Holiday,No,45.7
2022-03-05,0,Spring,27.4,50.8,25.2,5.15,5,7.6,0.7,No Holiday,Yes,51.8
2022-03-05,1,Spring,23.0,57.3,20.7,5.39,5,5.8,0.4,No Holiday,Yes,50.7
2022-03-05,2,Winter,22.8,63.0,21.4,4.73,5,3.1,1.4,No Holiday,Yes,39.7
2022-03-05,3,Summer,29.6,50.0,27.3,5.47,3,4.6,3.1,No Holiday,Yes,52.4
2022-03-05,4,Autumn,29.1,52.1,27.6,5.9,5,2.1,4.4,Holiday,No,46.5
2022-03-05,5,Autumn,34.0,55.3,32.6,5.59,4,0.4,2.0,No Holiday,Yes,44.7
2022-03-05,6,Winter,30.3,52.0,28.4,4.93,1,3.1,2.8,No Holiday,Yes,46.9
2022-03-05,7,Spring,19.5,56.0,17.8,4.46,1,5.2,1.1,No Holiday,Yes,37.4
2022-03-05,8,Summer,32.3,53.6,30.4,5.95,2,5.3,0.0,No Holiday,Yes,50.1
2022-03-05,9,Spring,22.0,52.9,20.7,3.96,4,2.2,3.9,No Holiday,Yes,36.7
2022-03-05,10,Spring,25.1,53.6,22.6,4.15,3,0.2,1.4,No Holiday,Yes,34.4
2022-03-05,11,Spring,28.3,59.3,25.7,4.89,1,7.9,2.7,Holiday,No,61.3
2022-03-05,12,Spring,37.0,48.7,36.0,6.11,5,5.2,2.2,No Holiday,Yes,55.4
2022-03-05,13,Autumn,42.5,45.8,40.1,6.65,2,8.1,3.0,No Holiday,Yes,64.3
2022-03-05,14,Autumn,30.0,53.5,28.4,4.29,2,8.0,3.0,No Holiday,Yes,57.8
2022-03-05,15,Spring,26.1,60.1,23.7,5.56,1,6.5,2.3,No Holiday,Yes,48.6
2022-03-05,16,Summer,29.7,55.3,27.7,4.65,4,5.1,2.4,Holiday,No,50.6
2022-03-05,17,Winter,31.4,53.7,29.4,5.01,2,4.2,3.2,No Holiday,Yes,47.5
2022-03-05,18,Summer,25.4,57.6,23.5,4.09,1,6.4,1.6,No Holiday,Yes,50.8
2022-03-05,19,Summer,36.0,47.2,33.4,6.95,4,4.7,3.6,Holiday,No,56.2
2022-03-05,20,Summer,28.2,58.5,26.8,4.94,1,3.8,1.3,No Holiday,Yes,42.0
2022-03-05,21,Spring,29.5,57.7,27.2,4.52,1,0.8,2.1,No Holiday,Yes,42.3
2022-03-05,22,Autumn,30.3,54.3,27.8,5.46,4,4.8,2.6,No Holiday,Yes,56.4
2022-03-05,23,Summer,29.1,60.3,26.7,5.3,4,7.2,0.4,No Holiday,Yes,48.9
2022-03-06,0,Spring,31.2,51.1,28.0,5.03,4,7.5,3.4,Holiday,No,59.9
2022-03-06,1,Summer,23.9,62.3,22.2,4.81,1,5.1,2.5,No Holiday,Yes,47.4
2022-03-06,2,Summer,24.2,58.4,21.7,4.01,2,3.2,5.3,No Holiday,Yes,47.9
2022-03-06,3,Spring,21.5,57.2,19.6,3.9,3,6.8,4.1,No Holiday,Yes,52.5
2022-03-06,4,Autumn,29.2,56.2,26.6,3.91,3,5.0,2.0,No Holiday,Yes,48.3
2022-03-06,5,Autumn,30.9,55.3,28.9,4.43,1,4.3,3.8,No Holiday,Yes,52.2
2022-03-06,6,Winter,29.3,61.1,27.5,5.83,1,2.1,2.8,Holiday,No,45.2
2022-03-06,7,Spring,35.4,50.1,32.7,6.36,2,9.2,2.2,No Holiday,Yes,60.0
2022-03-06,8,Winter,27.0,53.9,25.2,4.73,4,6.5,0.3,No Holiday,Yes,49.1
2022-03-06,9,Winter,30.3,60.0,29.1,5.87,1,6.7,0.6,No Holiday,Yes,50.4
2022-03-06,10,Winter,21.5,56.2,19.8,4.07,5,3.3,2.0,No Holiday,Yes,45.1
2022-03-06,11,Autumn,25.1,61.1,22.8,4.38,4,5.2,1.5,Holiday,No,44.2
2022-03-06,12,Spring,30.5,62.7,27.8,5.08,1,4.8,2.2,No Holiday,Yes,46.6
2022-03-06,13,Winter,31.2,54.0,29.2,5.06,5,6.6,3.4,No Holiday,Yes,59.2
2022-03-06,14,Spring,25.5,60.1,22.9,4.45,2,7.7,2.9,No Holiday,Yes,50.9
2022-03-06,15,Spring,26.6,52.4,25.3,5.24,5,2.1,1.3,No Holiday,Yes,36.5
2022-03-06,16,Autumn,19.4,62.2,17.6,4.02,1,2.9,2.9,No Holiday,Yes,39.9
2022-03-06,17,Winter,25.2,58.2,23.4,4.88,3,6.3,1.1,Holiday,No,51.3
2022-03-06,18,Winter,31.5,57.5,29.5,5.66,1,4.0,0.9,No Holiday,Yes,49.5
2022-03-06,19,Spring,29.9,53.5,27.8,5.18,3,6.6,2.4,No Holiday,Yes,51.7
2022-03-06,20,Summer,29.5,49.5,27.2,4.47,2,4.3,1.2,No Holiday,Yes,46.7
2022-03-06,21,Autumn,27.2,58.8,25.5,4.05,2,2.5,1.4,No Holiday,Yes,40.9
2022-03-06,22,Autumn,27.0,48.6,25.0,4.78,4,1.5,3.0,No Holiday,Yes,46.5
2022-03-06,23,Autumn,23.7,56.6,21.7,4.28,4,6.0,2.7,No Holiday,Yes,46.4
2022-03-07,0,Autumn,30.5,59.6,29.0,5.09,3,6.0,1.6,No Holiday,Yes,52.2
2022-03-07,1,Winter,29.1,57.0,27.2,4.9,3,6.9,0.4,Holiday,No,51.1
2022-03-07,2,Winter,29.5,64.0,27.5,6.24,2,5.7,1.3,Holiday,No,46.5
2022-03-07,3,Summer,24.4,61.8,22.5,3.77,5,0.0,3.9,No Holiday,Yes,37.9
2022-03-07,4,Autumn,16.2,57.5,14.2,2.63,3,6.0,3.0,Holiday,No,41.8
2022-03-07,5,Autumn,32.5,55.4,30.4,5.41,3,2.1,3.4,No Holiday,Yes,52.2
2022-03-07,6,Spring,24.6,57.4,22.8,4.27,5,1.3,2.3,No Holiday,Yes,39.1
2022-03-07,7,Winter,22.7,51.9,20.0,4.43,4,1.0,1.6,No Holiday,Yes,34.1
2022-03-07,8,Autumn,30.5,52.1,29.1,5.34,4,0.8,2.9,No Holiday,Yes,42.6
2022-03-07,9,Summer,25.0,55.2,23.4,5.15,3,5.6,3.3,No Holiday,Yes,48.6
2022-03-07,10,Summer,32.3,47.2,28.9,4.48,4,3.5,1.5,No Holiday,Yes,47.4
2022-03-07,11,Winter,30.1,56.2,28.6,4.73,4,2.0,1.3,No Holiday,Yes,45.5
2022-03-07,12,Summer,30.4,54.9,29.1,5.26,4,5.0,0.5,No Holiday,Yes,50.8
2022-03-07,13,Summer,20.2,52.3,17.8,4.4,2,2.8,1.3,No Holiday,Yes,33.2
2022-03-07,14,Winter,33.1,56.7,32.1,6.4,1,7.0,2.7,No Holiday,Yes,60.4
2022-03-07,15,Autumn,28.3,59.4,26.4,5.31,3,7.9,1.4,Holiday,No,55.8
2022-03-07,16,Autumn,25.2,58.4,22.1,4.49,3,4.6,2.9,No Holiday,Yes,46.4
2022-03-07,17,Summer,27.7,55.4,26.5,4.33,2,7.8,4.0,Holiday,No,52.0
