Unnamed: 0,age,gender,study_hours,attendance,extracurricular,parental_education,region,score
200,18,male,8.5,60,yes,bachelor,south,25.25
1447,16,female,0.1,82,no,none,south,0.0
1445,16,female,1.5,94,no,high school,east,15.35
882,16,male,1.2,68,no,none,south,0.0
554,18,male,0.6,65,yes,high school,east,0.0
3596,16,male,0.3,90,yes,high school,east,4.52
2729,17,male,1.1,88,no,none,south,0.0
4147,18,female,6.7,58,no,none,east,13.84
3636,17,female,0.7,93,no,none,east,1.34
144,18,male,2.2,97,no,bachelor,east,15.05
3450,15,male,3.2,89,no,master,east,18.63
3650,17,male,0.6,98,no,high school,south,0.0
3885,18,female,1.3,61,yes,none,east,0.0
1182,17,female,0.4,53,no,none,east,0.0
2688,18,female,6.4,67,yes,high school,north,27.74
3815,16,female,4.5,50,yes,high school,east,14.73
660,15,male,6.6,69,yes,master,east,29.33
2919,17,female,1.5,55,no,high school,east,0.0
3303,15,male,1.7,82,no,none,east,0.0
4027,17,female,0.6,95,no,high school,south,0.0
1870,17,female,0.2,54,yes,bachelor,north,38.53
2917,18,female,9.6,62,no,high school,west,30.09
2695,16,female,0.3,99,yes,none,south,4.69
4037,18,female,4.7,64,no,bachelor,east,20.05
1543,18,male,9.8,94,yes,none,south,17.02
2246,17,male,1.3,83,yes,bachelor,east,29.26
1357,16,male,1.0,62,yes,high school,south,12.25
82,17,male,0.9,92,no,bachelor,south,8.91
2953,18,male,0.4,56,no,bachelor,east,1.5
1619,15,female,0.1,87,yes,none,south,21.2
1347,15,male,3.9,66,no,high school,north,16.75
3682,16,female,0.8,91,no,high school,east,1.59
2198,15,female,1.6,95,no,high school,east,11.7
2545,18,male,1.2,84,no,none,north,8.0
1940,16,male,1.0,96,yes,master,east,15.24
2760,16,female,0.1,69,yes,none,south,0.0
2898,15,male,0.8,95,yes,high school,south,2.92
792,18,male,0.8,95,no,high school,east,3.79
3590,18,female,1.9,81,no,high school,east,5.55
1538,18,female,3.0,59,yes,high school,south,37.65
3110,18,male,1.5,84,no,master,north,21.31
1570,16,female,0.7,58,yes,high school,south,9.99
3069,15,female,3.2,84,no,none,east,5.79
1679,15,male,3.6,55,no,master,south,7.99
2397,15,male,3.7,92,yes,bachelor,east,16.02
153,15,female,2.0,68,yes,none,south,0.34
1987,15,male,1.5,58,no,bachelor,north,19.32
2375,18,female,2.6,84,yes,none,south,6.96
4180,15,male,0.3,96,yes,none,south,0.0
938,17,male,0.5,90,no,bachelor,west,4.62
985,16,female,9.9,86,no,bachelor,south,59.48
3294,16,male,1.7,86,no,bachelor,south,8.9
2374,15,male,1.0,95,no,bachelor,south,8.73
552,17,female,3.9,64,no,none,west,0.0
1873,18,female,1.8,90,no,high school,east,12.06
3030,18,female,3.0,61,no,none,east,0.0
3500,17,female,0.8,97,no,none,east,3.62
4059,17,male,1.0,88,no,master,south,5.81
569,15,male,2.1,94,yes,none,east,15.44
1452,15,male,0.8,85,no,high school,north,7.85
2945,18,female,0.6,91,yes,high school,south,1.96
286,15,female,2.8,58,no,bachelor,north,32.62
211,15,male,1.1,55,no,high school,south,0.0
1402,18,female,1.4,67,no,none,north,4.55
3767,15,male,1.1,65,no,master,east,38.88
2619,16,male,0.3,58,no,high school,north,5.16
900,16,female,0.9,81,yes,master,east,12.56
2464,15,male,1.8,80,no,bachelor,south,3.46
708,18,male,3.4,99,no,none,south,0.0
194,15,male,0.5,99,no,high school,south,0.0
1669,17,female,2.1,85,yes,high school,east,17.16
788,16,female,1.2,88,yes,none,south,0.0
494,16,male,2.1,54,yes,none,north,3.27
3015,18,male,2.2,99,yes,master,east,13.13
4202,15,female,1.7,67,no,high school,east,7.48
1930,15,female,2.5,88,no,bachelor,south,2.19
2998,15,male,1.1,54,yes,master,north,47.74
3014,16,male,1.5,61,no,bachelor,north,12.07
1663,18,male,1.0,89,no,none,east,2.38
4198,15,female,1.4,92,yes,master,south,4.2
996,15,male,0.5,86,yes,high school,east,9.59
2853,15,male,0.8,66,no,bachelor,south,3.5
2343,16,male,2.4,64,yes,none,south,0.0
3213,16,female,0.4,96,yes,bachelor,east,25.57
793,15,male,0.5,89,no,high school,north,4.06
1890,18,female,1.7,64,no,bachelor,west,11.83
2523,15,female,4.8,87,no,high school,east,40.8
1045,18,male,1.2,93,yes,master,south,18.67
509,17,male,7.9,68,yes,bachelor,west,70.18
3602,15,female,1.9,52,no,high school,south,0.53
1766,15,female,1.7,96,no,high school,south,7.75
3755,16,male,2.2,92,yes,high school,south,15.51
2777,18,female,2.5,97,no,bachelor,north,20.08
3752,16,female,0.2,80,yes,bachelor,west,1.48
687,16,male,0.6,90,yes,none,south,6.25
1329,18,female,1.7,92,no,none,south,0.0
2728,18,female,0.8,67,yes,high school,east,24.25
4122,17,female,2.3,62,no,high school,east,15.72
3850,17,male,1.2,91,yes,none,south,0.0
3195,16,female,0.9,60,yes,none,east,12.92
1638,16,female,1.3,82,no,high school,south,10.24
2491,15,female,1.5,95,no,none,south,0.31
1662,15,female,3.8,88,yes,high school,north,16.24
1400,17,female,1.7,64,no,master,south,12.36
598,17,female,4.3,99,yes,none,south,9.75
952,16,male,1.3,57,no,high school,north,16.13
1962,16,male,1.3,81,yes,high school,south,7.16
1858,15,male,0.4,66,yes,high school,east,0.0
2214,17,male,1.0,88,no,none,south,0.0
1557,17,female,7.0,97,no,high school,north,21.7
4029,16,female,1.2,58,no,none,south,0.0
1761,17,female,8.0,95,no,none,west,12.1
2378,18,female,1.3,93,yes,high school,east,16.5
753,17,male,1.2,67,yes,high school,east,1.2
3571,18,female,1.6,69,no,none,south,0.0
3339,16,female,3.6,93,no,none,south,2.27
3960,16,male,1.6,90,yes,high school,north,13.72
3132,18,male,1.2,87,yes,none,south,0.0
1530,15,male,2.3,86,yes,none,east,0.87
1726,15,male,4.4,54,yes,high school,west,22.27
3516,17,male,0.3,62,yes,bachelor,east,11.6
3138,18,male,1.6,97,no,master,south,14.88
3634,18,male,4.0,99,yes,high school,north,19.37
570,17,male,1.7,88,yes,high school,north,16.5
452,15,female,0.4,56,yes,high school,north,13.78
3701,16,female,0.7,87,no,high school,east,2.63
3507,16,female,0.7,80,no,none,east,0.0
225,15,male,1.0,59,no,none,south,0.0
3916,15,male,1.8,56,yes,bachelor,east,7.32
1809,17,male,1.7,87,no,none,south,0.0
359,17,female,1.2,95,no,bachelor,east,10.76
3388,15,female,1.8,97,yes,high school,east,29.37
1671,18,female,3.4,95,no,none,east,2.57
2509,18,female,9.1,82,no,master,south,24.8
2785,17,male,0.9,95,yes,none,south,11.54
2848,15,female,0.3,86,no,high school,east,0.05
3286,15,female,0.4,86,no,master,east,3.17
2063,17,male,1.3,55,no,high school,east,6.18
116,15,female,0.8,62,yes,bachelor,south,12.06
517,17,female,3.9,89,yes,bachelor,east,11.4
3895,17,male,1.2,55,no,bachelor,east,5.97
2974,17,female,1.8,50,no,high school,south,0.1
1823,18,male,1.4,85,no,high school,north,28.73
2199,16,male,9.5,84,no,none,south,7.79
2999,16,female,1.0,53,yes,master,north,32.42
3533,15,female,3.0,89,no,bachelor,east,41.48
0,18,female,0.3,90,no,none,east,0.0
3627,17,male,0.1,65,no,none,south,0.0
2322,18,female,3.3,55,yes,high school,east,6.34
1052,17,male,1.2,63,no,master,east,15.55
508,15,female,0.2,85,yes,high school,west,5.98
495,16,female,4.3,87,no,high school,east,39.8
3425,17,male,1.0,98,no,master,east,22.21
2504,15,female,7.8,55,yes,high school,south,41.61
1299,17,male,2.0,80,no,high school,north,13.07
817,15,male,1.4,52,no,bachelor,south,6.96
844,17,female,1.1,80,no,high school,east,0.0
3632,18,male,0.8,54,no,none,south,0.0
3585,17,male,0.6,87,no,high school,east,3.06
269,16,male,4.0,86,no,high school,west,31.83
2060,17,male,6.8,93,no,high school,east,21.04
3557,16,female,0.2,96,no,master,south,9.04
3063,17,female,3.6,88,no,high school,east,7.06
1599,18,male,0.7,90,no,none,east,0.0
3536,17,male,1.4,85,yes,bachelor,east,2.62
1818,15,male,8.9,64,yes,bachelor,east,100.0
2670,17,female,0.7,67,no,master,south,3.97
2773,17,female,1.4,67,yes,high school,west,5.64
1147,18,female,0.2,94,no,high school,north,13.08
3681,17,male,1.9,67,no,none,south,4.93
285,18,female,8.3,84,no,bachelor,east,28.4
4071,15,female,0.7,60,yes,high school,west,3.18
3217,16,female,6.8,86,no,high school,east,24.44
3282,15,female,3.0,96,yes,master,east,55.26
2730,17,female,4.0,81,no,bachelor,south,7.65
1738,15,male,1.5,57,no,none,south,0.0
1967,17,male,1.2,60,no,none,east,0.0
1160,18,male,1.1,61,no,none,south,0.0
1971,16,female,5.3,85,no,bachelor,east,55.7
2881,17,male,4.3,90,no,none,south,9.48
4012,17,female,1.9,83,no,high school,east,4.68
3727,17,female,0.9,99,no,none,south,0.0
3833,17,female,2.0,94,yes,none,south,0.0
112,17,female,1.0,89,no,none,east,7.65
3655,18,male,0.5,59,no,high school,east,4.83
1325,16,female,4.3,59,yes,high school,south,14.86
472,15,female,1.7,81,yes,bachelor,south,3.61
2981,17,male,1.8,50,no,none,north,3.37
733,18,male,6.4,56,yes,high school,south,24.33
116,15,female,0.8,62,yes,bachelor,south,12.06
1251,15,male,1.8,50,no,none,west,0.0
3660,17,male,0.3,69,yes,master,east,31.54
2895,17,male,3.7,80,no,high school,east,5.95
2071,17,female,1.2,88,yes,bachelor,south,3.31
3456,15,female,0.6,98,no,high school,south,4.37
567,16,male,1.6,53,yes,none,east,22.07
611,15,male,0.1,53,no,high school,north,5.87
352,16,male,4.1,99,no,high school,south,15.31
3904,18,male,1.9,85,yes,bachelor,west,6.65
3644,18,female,1.2,85,no,high school,south,0.12
2134,17,female,1.6,81,no,none,west,0.0
11,15,female,2.1,86,no,none,east,0.0
1996,18,male,1.9,67,yes,none,west,7.78
89,15,male,1.8,60,yes,none,west,2.91
2649,15,male,6.2,60,no,master,south,40.93
3356,15,female,0.4,59,yes,none,south,0.0
3234,16,male,3.7,98,yes,high school,south,5.08
2946,16,female,6.3,93,no,high school,west,21.5
908,17,male,1.5,58,no,high school,south,0.0
2795,18,male,3.6,62,no,high school,south,13.95
965,15,male,0.5,86,yes,high school,east,6.09
383,16,male,0.9,85,no,none,east,3.87
2093,15,female,4.7,57,no,high school,south,17.42
3441,16,male,1.2,89,no,high school,south,16.07
621,17,male,0.6,93,no,high school,south,3.17
2233,15,male,0.1,84,no,none,east,7.92
3254,18,female,1.9,83,no,bachelor,east,23.46
1587,15,female,0.2,89,yes,high school,south,5.84
2586,18,male,0.7,69,no,none,south,0.0
3226,16,male,0.9,96,yes,none,west,1.05
181,17,female,1.7,63,no,none,west,0.0
549,18,female,0.2,61,no,none,south,0.0
1773,15,male,1.1,53,yes,bachelor,east,4.0
70,16,female,1.4,97,no,high school,east,10.21
4074,17,male,1.9,59,yes,none,south,0.11
3686,15,female,4.8,59,yes,none,east,6.42
3059,17,male,1.4,67,yes,none,south,0.0
368,17,male,0.3,94,yes,none,east,1.71
1055,18,female,3.0,95,no,none,east,17.42
870,15,male,1.5,63,no,none,west,0.0
2746,15,female,1.9,59,no,bachelor,east,26.11
2874,16,male,2.1,95,no,none,east,0.0
3982,17,male,1.5,85,yes,high school,west,9.67
4190,18,female,1.3,93,yes,high school,east,18.51
3672,15,female,2.0,99,yes,bachelor,west,57.02
3840,16,male,0.4,66,no,none,south,0.0
3437,15,female,1.8,60,no,bachelor,east,35.76
2934,15,female,1.9,82,no,none,west,0.0
3926,18,female,9.6,91,yes,high school,south,61.08
2139,16,male,4.5,99,yes,none,south,5.47
1267,16,female,4.5,83,no,none,north,48.39
1680,16,female,0.4,54,no,bachelor,south,0.0
4164,16,male,1.5,54,no,bachelor,south,7.29
3066,17,male,7.0,90,yes,none,south,26.1
1560,18,female,2.0,67,no,high school,east,28.18
3678,15,male,1.7,90,yes,bachelor,north,21.64
1748,17,female,0.4,65,no,high school,north,11.14
2322,18,female,3.3,55,yes,high school,east,6.34
1461,18,male,1.5,52,yes,master,east,35.71
4159,15,female,1.7,56,no,bachelor,south,0.0
420,16,male,1.5,81,no,bachelor,south,0.0
75,18,male,2.2,84,no,master,north,62.14
1290,17,male,3.9,51,no,master,north,23.34
1834,17,male,9.9,59,yes,none,south,48.98
3041,17,female,1.4,50,yes,bachelor,east,9.34
2537,17,male,1.1,98,yes,high school,west,6.82
1745,15,male,0.9,82,yes,high school,east,9.56
3025,15,female,1.5,57,yes,bachelor,north,14.65
2338,15,male,1.2,93,no,high school,north,38.45
358,15,male,3.2,84,yes,master,south,15.75
162,15,female,0.2,86,no,none,east,3.16
3364,18,female,1.8,80,no,none,south,0.0
2857,15,male,1.6,87,no,none,north,9.34
95,16,female,2.0,60,no,high school,south,0.0
3288,16,male,9.1,64,no,high school,south,23.51
1733,15,female,3.1,66,no,none,east,0.0
1743,17,female,1.1,55,no,high school,east,0.0
186,17,female,3.4,91,yes,high school,south,4.79
1894,17,male,0.2,84,no,none,north,1.34
2725,17,male,5.0,98,no,high school,east,47.05
1051,18,male,1.2,95,no,bachelor,south,9.8
3291,15,male,0.3,83,yes,high school,south,0.0
763,15,male,8.0,54,no,high school,east,56.31
2336,16,male,0.7,52,no,master,south,7.14
2409,15,female,6.8,84,no,none,south,1.46
1407,16,male,3.3,62,no,none,north,1.71
638,18,male,1.7,88,no,high school,east,0.0
624,15,male,0.5,51,no,bachelor,south,0.0
265,16,female,2.0,90,no,none,south,6.12
434,17,male,3.7,94,no,high school,south,0.0
2744,15,male,1.5,94,no,high school,south,9.28
3678,15,male,1.7,90,yes,bachelor,north,21.64
3958,15,male,0.7,66,no,bachelor,south,2.92
1507,15,male,2.8,91,no,bachelor,south,23.4
3640,18,male,0.9,96,no,none,south,0.0
3427,18,female,1.0,87,yes,high school,east,9.3
2578,16,male,0.9,94,yes,bachelor,west,6.2
1024,16,female,1.9,51,yes,none,south,0.0
2385,16,male,1.1,54,yes,master,south,1.99
2290,16,female,3.8,69,no,high school,west,9.8
1410,18,male,4.6,66,yes,high school,north,51.49
1889,16,male,0.3,51,no,high school,west,0.0
3937,17,male,1.8,89,no,none,east,1.15
3287,15,female,0.5,88,yes,bachelor,south,0.38
2543,15,female,0.5,54,no,high school,south,0.0
4156,17,female,1.8,93,yes,high school,south,11.49
917,16,female,0.9,93,no,high school,south,3.98
1938,18,male,0.5,94,no,high school,east,5.45
3305,17,male,0.7,87,yes,high school,south,0.0
2328,17,male,4.9,53,no,high school,south,1.2
317,16,male,1.2,61,yes,master,south,16.25
3543,18,female,0.2,96,yes,high school,east,0.17
1872,18,male,3.0,65,yes,master,east,15.31
3324,17,female,0.6,83,yes,none,west,0.0
4026,16,female,0.8,88,no,master,south,29.49
2576,17,male,1.6,92,no,none,south,5.2
442,17,male,1.7,95,no,bachelor,south,5.18
3115,15,female,1.6,62,yes,high school,east,17.23
2455,16,female,1.0,83,yes,none,south,0.0
1016,18,female,4.8,82,no,high school,south,3.74
3604,15,female,1.8,50,no,none,east,1.53
1542,17,male,0.6,54,no,master,west,3.69
1303,16,male,1.8,84,no,none,east,6.92
1558,16,female,3.6,99,yes,bachelor,south,6.5
1314,17,male,4.4,66,no,high school,east,12.06
1049,15,female,0.3,62,no,none,west,0.0
4098,18,male,7.4,99,no,high school,south,29.68
2139,16,male,4.5,99,yes,none,south,5.47
3715,16,male,1.9,87,no,high school,east,18.14
2379,16,female,0.2,99,yes,none,east,3.94
1544,18,female,1.8,56,yes,none,south,0.0
40,18,male,2.2,94,no,high school,south,5.02
319,17,female,4.1,88,yes,none,north,13.93
845,17,female,9.0,89,yes,high school,south,21.03
3232,15,female,8.6,80,no,bachelor,south,27.65
3817,18,male,5.6,64,no,high school,south,11.88
3480,18,male,2.0,89,no,master,south,32.98
1592,16,female,4.9,55,no,none,south,0.0
1410,18,male,4.6,66,yes,high school,north,51.49
3936,15,female,5.3,83,no,master,east,17.04
1350,15,male,1.1,93,no,none,south,0.0
3281,18,female,1.2,89,yes,none,east,6.46
428,17,female,9.6,84,no,none,south,42.16
3888,15,male,9.4,63,yes,bachelor,south,20.2
238,17,female,2.4,85,no,none,south,1.45
3121,16,male,1.0,89,no,high school,north,12.71
2466,15,female,0.1,96,no,high school,east,3.62
491,16,male,2.0,66,yes,master,south,15.25
2306,17,male,0.6,82,yes,high school,north,1.71
2582,15,male,0.8,50,no,high school,east,3.82
571,17,female,0.1,58,no,bachelor,south,3.59
2618,17,male,0.8,83,no,none,south,1.17
2941,18,male,1.3,88,no,high school,south,3.66
596,18,female,1.0,99,no,none,south,0.0
163,15,female,0.3,60,no,master,north,16.28
928,15,female,1.9,52,no,bachelor,south,3.31
2090,15,female,1.5,90,yes,high school,east,13.21
823,18,female,2.8,93,no,none,east,0.0
2998,15,male,1.1,54,yes,master,north,47.74
1879,16,female,1.7,93,no,none,south,0.0
4,17,female,7.1,93,yes,bachelor,south,21.11
2804,15,male,2.9,93,no,high school,south,14.31
1995,18,male,1.0,89,yes,high school,south,0.0
1535,15,male,0.6,82,yes,bachelor,south,0.0
115,15,male,0.7,92,no,none,south,0.0
2989,18,male,0.1,65,yes,bachelor,north,4.47
109,15,male,1.5,99,yes,bachelor,south,12.64
2120,15,male,2.1,83,yes,none,north,6.33
2172,15,female,1.7,82,yes,none,west,4.72
1202,18,female,0.7,58,no,none,north,0.0
1376,18,female,1.8,60,no,none,south,0.0
3154,15,male,4.9,82,yes,high school,east,19.88
346,18,female,1.6,69,yes,none,east,0.0
3924,15,female,9.7,80,no,none,south,29.28
4182,15,female,0.3,66,yes,none,south,0.0
4213,17,female,5.7,83,yes,high school,south,23.61
3913,17,female,4.4,53,no,none,south,6.8
4025,17,female,2.4,86,yes,none,south,29.32
3787,18,female,1.3,97,yes,high school,east,12.63
1722,18,male,1.1,97,yes,bachelor,east,36.47
3213,16,female,0.4,96,yes,bachelor,east,25.57
3170,17,female,3.7,52,no,none,south,5.05
4071,15,female,0.7,60,yes,high school,west,3.18
2892,18,male,1.7,86,no,bachelor,south,10.58
1580,15,male,8.5,64,no,none,west,14.08
2220,15,female,2.3,91,no,master,east,18.92
1482,18,female,4.8,87,yes,none,east,17.43
3626,17,female,1.9,67,no,high school,east,9.96
2311,15,male,1.7,58,no,high school,south,3.07
2921,16,male,2.6,59,no,bachelor,south,9.16
3494,15,male,3.4,62,yes,bachelor,north,15.35
3112,17,male,1.5,80,no,none,south,0.0
3035,18,female,1.5,80,yes,none,south,0.0
3603,17,female,0.4,86,yes,master,north,19.27
148,18,male,0.3,84,no,high school,north,12.84
1466,16,female,3.8,65,no,master,south,21.11
2254,18,female,9.5,82,yes,none,south,25.86
1258,18,female,1.5,84,no,none,south,0.0
3165,15,male,7.7,85,yes,master,north,93.38
1082,17,male,1.5,94,no,bachelor,north,12.53
744,16,female,0.5,66,no,bachelor,north,17.18
1742,17,male,0.3,58,no,high school,south,0.0
3169,18,female,1.4,90,no,high school,north,10.97
147,15,male,2.7,87,yes,high school,west,6.25
894,17,female,0.6,81,yes,none,east,0.19
2371,15,female,3.5,69,yes,bachelor,west,7.25
3413,16,male,1.2,90,yes,high school,south,2.1
2131,15,female,2.4,99,no,bachelor,west,3.62
333,18,male,1.6,68,yes,high school,east,6.62
2913,17,female,1.5,85,yes,bachelor,south,10.26
944,17,male,0.2,87,no,none,east,0.26
3072,15,male,2.8,81,no,high school,east,9.54
2325,17,male,0.5,82,no,none,south,0.0
924,18,male,0.9,59,yes,none,north,2.65
124,15,male,0.7,67,no,master,east,8.75
1753,17,female,0.6,50,no,high school,east,7.03
1991,16,male,1.9,62,yes,bachelor,south,21.21
87,18,female,3.4,84,no,high school,north,9.19
2584,17,female,4.2,58,no,bachelor,west,15.39
419,18,female,2.0,82,yes,none,south,1.24
1924,15,male,1.9,83,yes,bachelor,west,0.0
2510,15,male,0.7,54,yes,high school,north,22.43
89,15,male,1.8,60,yes,none,west,2.91
2461,15,male,0.4,54,no,high school,east,2.87
2186,17,male,1.9,90,yes,high school,east,16.34
2769,17,male,0.2,55,yes,master,east,16.09
2358,17,female,1.9,85,no,bachelor,east,21.72
2046,16,female,1.2,98,no,high school,west,0.67
2273,17,male,2.7,89,no,none,south,6.75
1775,18,male,1.8,56,yes,bachelor,south,1.13
1929,17,male,1.6,56,no,high school,south,0.0
519,16,female,3.0,95,no,master,north,47.1
3776,16,female,1.8,95,no,master,south,43.17
3239,15,female,0.2,56,no,high school,east,14.41
3319,18,female,0.7,68,no,high school,south,0.0
2299,17,female,8.9,68,yes,high school,north,29.22
1777,17,male,1.9,84,no,bachelor,east,9.41
877,15,female,0.7,68,no,master,south,28.74
3417,16,female,8.0,94,yes,none,south,17.26
2218,18,male,6.6,98,yes,none,north,15.84
3677,18,female,6.9,89,yes,high school,east,59.89
229,16,male,8.2,69,yes,none,south,9.71
2482,15,male,0.2,95,yes,high school,south,6.25
2792,18,male,1.2,95,no,none,south,0.0
2639,17,female,4.5,88,no,bachelor,north,20.99
3331,17,male,1.9,54,no,master,north,37.06
1790,17,female,3.8,82,no,none,south,0.0
2110,16,female,1.8,90,no,none,south,0.0
3055,16,female,1.2,58,no,high school,west,14.92
1341,15,female,1.4,52,yes,none,south,0.0
2415,16,female,6.1,96,no,high school,east,15.75
3850,17,male,1.2,91,yes,none,south,0.0
2741,16,male,0.4,50,yes,high school,south,2.12
1282,16,female,1.6,97,yes,bachelor,south,11.78
3903,17,female,0.2,68,no,high school,west,0.0
2024,15,female,1.5,89,yes,bachelor,south,10.27
333,18,male,1.6,68,yes,high school,east,6.62
759,15,male,3.3,50,no,high school,west,0.0
2433,15,male,1.4,58,no,master,east,8.01
2689,17,female,1.6,93,no,high school,south,0.0
3847,15,female,1.1,55,no,bachelor,south,4.61
2933,16,male,1.0,63,no,none,east,0.37
1614,17,female,2.3,80,yes,high school,east,4.93
3674,18,male,0.8,68,yes,high school,east,0.77
2428,16,male,7.3,99,no,high school,north,26.3
2998,15,male,1.1,54,yes,master,north,47.74
1721,16,female,5.9,95,no,high school,south,11.98
